rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,state,zipcode,school_type,charter,sch_name,magnet_sch,shared_time_sch,area_size,area_type,student_cnt,teacher_cnt,student_teacher_ratio,jj,arrests,referrals,referrals_or_arrests,any_ref_or_arr,institution_count,any_institutions,testing
0.310526315789474,0.422943221320973,0.364532019704433,25795.0,21.0,0.575512405609493,OH,44035,Regular School,No,ELYRIA HIGH SCHOOL,0,No,Small,City,1822.0,101.5,17.95,No,18.0,19.0,37.0,True,0.0,False,Optional
0.103829787234043,0.655354449472097,0.19094247246022,42019.0,17.0,0.5890625,OH,44123,Regular School,No,EUCLID HIGH SCHOOL,0,No,Large,Suburb,2105.0,142.8,14.74,No,0.0,0.0,0.0,False,0.0,False,Optional
0.140625,0.647921760391198,0.561151079136691,56108.0,21.0,0.442639593908629,OH,45324,Regular School,No,FAIRBORN HIGH SCHOOL,0,No,Large,Suburb,979.0,66.25,14.78,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0897207367795603,0.795395081109367,0.712837837837838,59489.0,23.0,0.245583038869258,OH,44126,Regular School,No,FAIRVIEW HIGH SCHOOL,0,No,Large,Suburb,576.0,29.45,19.56,No,0.0,0.0,0.0,False,0.0,False,Optional
0.161773172135866,0.387277353689567,0.259398496240602,28649.0,19.0,0.65166908563135,OH,44830,Regular School,No,FOSTORIA JUNIOR/SENIOR HIGH SCHOOL,0,No,Fringe,Rural,706.0,46.5,15.18,No,0.0,0.0,0.0,False,0.0,False,Optional
0.031866464339909,0.496378561081603,0.83373786407767,65000.0,21.0,0.386649874055416,OH,45005,Regular School,No,FRANKLIN HIGH SCHOOL,0,No,Small,Suburb,775.0,41.0,18.9,No,4.0,4.0,8.0,True,0.0,False,Optional
0.0919100047869794,0.418771043771044,0.603461249059443,40236.0,20.0,0.482511210762332,OH,43420,Regular School,No,FREMONT ROSS HIGH SCHOOL,0,No,Distant,Town,1101.0,57.51,19.14,No,0.0,0.0,0.0,False,0.0,False,Optional
0.125368731563422,0.427781617138908,0.71815107102593,31824.0,22.0,0.463519313304721,OH,44833,Regular School,No,GALION HIGH SCHOOL,0,No,Fringe,Town,400.0,21.0,19.05,No,2.0,14.0,16.0,True,0.0,False,Optional
0.0935304990757856,0.49807268722467,0.686531585220501,44989.0,21.0,0.375,OH,45631,Regular School,No,GALLIA ACADEMY HIGH SCHOOL,0,No,Fringe,Rural,546.0,31.33,17.43,No,0.0,0.0,0.0,False,0.0,False,Optional
0.134615384615385,0.520038167938931,0.509337860780985,41222.0,19.0,0.537121212121212,OH,44125,Regular School,No,GARFIELD HEIGHTS HIGH SCHOOL,0,No,Large,Suburb,1289.0,71.5,18.03,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0714853057982526,0.502322257949268,0.506550218340611,44155.0,21.0,0.508541392904074,OH,44041,Regular School,No,GENEVA HIGH SCHOOL,0,No,Fringe,Town,780.0,34.75,22.45,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0809956538917424,0.578194207836457,0.562334217506631,44274.0,20.0,0.688259109311741,OH,44420,Regular School,No,GIRARD SR HIGH SCHOOL,0,No,Large,Suburb,577.0,30.83,18.72,No,0.0,0.0,0.0,False,0.0,False,Optional
